,Unnamed: 0,cond,id,project_slug,submit_second_after_start,text,user_slug,idea_id,novelty_z,novelty_raw,value_z,value_raw,cluster_id,cluster_name
746,900,none,1576,timing_task2,501,change rug colors with a flip of a switch,GQ5IGKLGG2,1576,0.175608072,5,-0.123745312,4,,
747,902,on-interval,1580,timing_task2,587,Use as a safety vest for construction workers or hunters with changeable colors.,MZQPXL6G3N,1580,0.577668341,6,0.700595795,6.2,,
748,903,idle,1581,timing_task2,360,It could be incorporated into theaters as props.,HXHFUV4333,1581,-0.556347185,3.5,-0.907869068,2.75,,
749,904,idle,1582,timing_task2,613,material for a hat,H13WJ9YTUN,1582,-1.881709279,2.4,-1.304039251,2.6,,
750,905,none,1584,timing_task2,420,"It could become an add-on to iPhones or smartphones for projecting movies, images, etc at short notice to share with other people.",DTI7W4V7GU,1584,-0.137025357,4.25,0.092176562,4.75,,
751,906,none,1586,timing_task2,520,turn your carpet into moving water or a sandy beach,GQ5IGKLGG2,1586,1.065097739,6.6,-0.127423733,4.8,,
752,907,idle,1587,timing_task2,766,Camouflage clothing for hunting.,HM190QDGFC,1587,0.635024659,5.333333333,1.233957577,6.333333333,,
753,908,on-demand,1589,timing_task2,838,Make a newspaper or magazine connected to a small sifi receiver. Were it uploads your magazine or newspaper to you,T2R2UWE269,1589,0.380911603,4.8,0.645237068,5.25,,
754,909,idle,1590,timing_task2,577,Could be used as a blanket for a baby that senses it's heartbeat and can tell you how distressed your baby is,KCYTRKJIJO,1590,-0.038490928,5,0.262893082,5.25,,
755,910,none,1591,timing_task2,159,ability to write notes on clothes with touch sense,KORQRADEAV,1591,0.624602036,5,0.002162083,4,8,increase productivity/efficiency in everyday life
756,911,idle,1592,timing_task2,890,A baseball carpet that plays music as you run the bases.  If you hit a homerun it cheers for you as you hit each base. It would be fun.,USQ8ZXLRRC,1592,0.371257222,5,-0.694121735,3.2,,
757,912,on-interval,1593,timing_task2,712,You can use it on a keychain so that it will light up and make it easier to find your keys.,CQXL55FVWR,1593,-0.142284447,4.333333333,-0.183375976,5,,
758,913,idle,1594,timing_task2,683,"A sleeve for your phone that companies could pay to use as adspace. You could still use your phone as normal, but passersby would see the ad on the back.",D7RB1YZLAJ,1594,-0.808099222,2.5,0.038102433,4.75,,
759,914,idle,1595,timing_task2,389,"The army could use it as a way to camouflage things, as it could take the appearance of something else.",HXHFUV4333,1595,-0.271196723,4.25,1.201030968,6,,
760,915,idle,1596,timing_task2,288,would work well for portable kiosks in the mall,EZHE2KA84D,1596,0.396140576,5.4,0.070405518,4.8,,
761,916,none,1597,timing_task2,175,draw patterns on clothes through the touch sense,KORQRADEAV,1597,0.285497767,4.8,-0.24478798,4.4,,
762,917,on-interval,1598,timing_task2,485,A shirt that displays your likes and dislikes.,0WBTH5BSPO,1598,-0.159123201,4,-1.520041074,2.5,,
763,918,on-interval,1600,timing_task2,796,"Emergency applications that will cause the fabric to blink bright, noticeable colors when the wearer is in distress.",395B0MW3HU,1600,0.921128615,5.4,1.247997406,5.8,11,"make clothing/wearables that enhance people's safety in different situations, activities, and work environments"
764,919,on-demand,1602,timing_task2,804,Pillows that hum soft sounds into your ears.,3TIJ05Y0TC,1602,-0.261982397,4.333333333,-0.6777769,3.4,,
765,920,on-demand,1603,timing_task2,865,Interactive text books for students,T2R2UWE269,1603,0.067684538,4.2,0.156341664,4.2,6,enhance the educational experience of students inside and outside the classroom
766,921,on-interval,1604,timing_task2,587,Place on cars on the back of seats,FZ2HGQ9BT2,1604,0.300415459,5.5,-0.157005015,4.5,,
767,922,idle,1605,timing_task2,657,website with a database of user submitted fabric displays that people can use,H13WJ9YTUN,1605,-0.669171962,4,-0.172915386,4,,
768,923,on-interval,1608,timing_task2,501,A blanket with content that relates to what you're watching on TV.,0WBTH5BSPO,1608,0.231334837,4.8,0.065345923,4.2,,
769,924,idle,1610,timing_task2,469,Malls could hang them anywhere and provide digital maps and directions for customers.,IUG38VABCS,1610,-1.350311596,3,0.579838704,5.666666667,,
770,925,on-interval,1611,timing_task2,594,place on airplanes in the back of seats,FZ2HGQ9BT2,1611,0.069137735,4.5,0.124296212,4.333333333,,
771,926,idle,1612,timing_task2,670,Use the fabric to cover seats on buses. The people on the bus can use it or it can display ads.,JPTTCMJXDO,1612,0.263004089,5.25,-0.30560267,4,,
772,927,idle,1613,timing_task2,715,Computer chairs. It can give a better texture and comfort.,0EVEO6UQAU,1613,-0.604916102,3.333333333,0.063079398,4.333333333,,
773,928,none,1614,timing_task2,198,night light pajamas,KORQRADEAV,1614,0.366094541,5.4,-0.469453098,3.8,12,make clothing/wearables that help people express themselves
774,929,on-interval,1615,timing_task2,508,A color changing scarf.,0WBTH5BSPO,1615,0.152628034,4.75,-0.129152542,4.25,,
775,930,idle,1617,timing_task2,420,You could use it as a flag and easily display different colors and support for different teams/organizations.,HXHFUV4333,1617,0.525608161,5,0.388867361,4.6,,
776,931,on-interval,1618,timing_task2,592,Use to light up street signs,OZA8UIRJWO,1618,0.032997019,5,0.607078261,5.333333333,,
777,932,on-interval,1619,timing_task2,649,Put up in your car to act as a decal that can change. Perhaps showing a favorite team depending on the time of the year.,MZQPXL6G3N,1619,-0.129433201,3.25,-0.130256843,3,,
778,933,none,1620,timing_task2,833,the naked shirt. display own body while wearing clothing,I5WLBOJAQB,1620,0.844030298,6.2,-0.825047667,3,,
779,934,on-interval,1621,timing_task2,515,Color changing socks and shoes.,0WBTH5BSPO,1621,0.265483894,4.8,-0.842884284,2.6,,
780,935,none,1624,timing_task2,33,There could be spontaneous movies in public places by simply having the device and a big piece of fabric.,YPVR0W5J5D,1624,0.221185638,5,0.196401621,4.25,,
781,936,none,1625,timing_task2,481,"Since it is waterproof, you could probably incorporate this technology underwater and have poolside displays.",DTI7W4V7GU,1625,0.715488858,6,0.803345557,5.75,,
782,937,idle,1626,timing_task2,327,"This could be really neat at something like Burning Man Art Festival, a completely new medium for displaying",EZHE2KA84D,1626,-0.580186554,3.75,-0.109871762,3.75,,
783,938,idle,1627,timing_task2,930,make a tablet cover that can display a keyboard or another monitor,NHPKDC31AJ,1627,0.131878846,4.75,0.206563712,5,,
784,939,idle,1628,timing_task2,826,Door mat that could leave messages for people at the door.,HM190QDGFC,1628,0.564902535,5,-0.048671787,4,2,enhance human-to-human communication
785,940,idle,1629,timing_task2,737,Rugs and carpet. Better insulation.,0EVEO6UQAU,1629,-0.859379029,2.2,-0.220789455,3.6,,
786,941,idle,1630,timing_task2,686,Ability to change displays anywhere.,H13WJ9YTUN,1630,0.322580832,5.4,0.528266339,5.8,,
787,942,none,1631,timing_task2,589,change flags on a pole to any country you want at events,GQ5IGKLGG2,1631,-0.341256555,4.666666667,-0.874941892,3.666666667,,
788,943,on-demand,1633,timing_task2,205,A pillow case that is like a picture book.  You can sift through all your collected memories while you're relaxing on your bed.,M94MIBXSV5,1633,1.0251322,6.25,0.473551369,5,,
789,944,on-demand,1634,timing_task2,45,Having your laptop on the displayed on your comforter while working in bed.,1RAHK5RD6A,1634,0.546376496,4.75,-0.873115231,2.25,,
790,945,on-demand,1635,timing_task2,910,Curtains that make it look like people are home when they are way. as part of a security system,T2R2UWE269,1635,1.757022691,7,1.784240579,6.5,,
791,946,on-demand,1636,timing_task2,831,Traffic signs that can update in realtime to show you important information.,VRUP9Y4HU6,1636,0.404053622,5.6,0.40885377,5.5,,
792,947,on-interval,1637,timing_task2,540,Pillows with built-in sleep sounds and visuals.,0WBTH5BSPO,1637,0.629347647,5.333333333,0.176223092,5,14,make it easier / more comfortable for people to fall asleep in the bedroom
793,948,none,1638,timing_task2,233,ability to pick what brand you want displayed on a white shirt,KORQRADEAV,1638,0.112371281,4.25,0.082696917,4.5,,
794,949,on-interval,1640,timing_task2,778,You could use it on life preservers so that the Coast Guard and people boating will have more visibility.,CQXL55FVWR,1640,0.083895943,4,0.888353048,5.8,,
795,950,none,1641,timing_task2,736,use to create settings for kids birthdays,6IB1RFEIW5,1641,-0.563766636,3.6,-0.843223728,3.4,,
796,951,idle,1642,timing_task2,762,Shower curtains. Give the curtain some flair by adding lights.,0EVEO6UQAU,1642,0.256359607,5,-0.044203388,3.5,,
797,952,idle,1643,timing_task2,855,"Used as a credit card, rather than carrying around multiple.",HM190QDGFC,1643,0.311155282,5.2,0.561927712,5.666666667,,
798,953,idle,1644,timing_task2,722,Curtains with programmable designs.,JPTTCMJXDO,1644,0.948731536,6.333333333,-0.080931028,4,,
799,954,none,1645,timing_task2,464,to put into a room to watch movies,AZS755CKZX,1645,-0.767702395,3,-0.200435697,3.75,,
800,955,none,1646,timing_task2,249,animated swimming trunks,KORQRADEAV,1646,-0.133565268,4.8,-1.115421771,1.8,,
801,956,idle,1647,timing_task2,669,"Perfect clothes for a date, can change based on where you take your date and what's appropriate for the area.",KCYTRKJIJO,1647,0.026536563,5.2,-0.363651303,4.2,12,make clothing/wearables that help people express themselves
802,957,on-demand,1651,timing_task2,804,"Take it with you on business, a piece of fabric is much lighter than a whole laptop computer or tablet.",0PC95RO1CF,1651,0.113403066,4.333333333,1.204969156,6,,
803,958,on-demand,1652,timing_task2,21,Use during fashion shows to highlight clothing on the models.,JCRLUADVRD,1652,-0.544080413,3.5,-1.132586538,2.25,3,enhance live show experiences
804,959,none,1653,timing_task2,529,"Since it is made out of fabric, this could one day be used as some sort of fashion item where images and videos are displayed onto a person's clothing.",DTI7W4V7GU,1653,0.352881418,5,-0.359456575,3.25,12,make clothing/wearables that help people express themselves
805,960,on-demand,1654,timing_task2,83,Being able to change the patterns on your clothing to match your mood throughout the day,1RAHK5RD6A,1654,0.100182442,4.75,-0.473190058,3.5,12,make clothing/wearables that help people express themselves
806,961,idle,1655,timing_task2,541,It cold make a cool Halloween costume.,IUG38VABCS,1655,-0.592577384,3.666666667,-0.26877625,4,,
807,962,idle,1656,timing_task2,737,Ability to use both sides of the material for 2 different displays,H13WJ9YTUN,1656,-0.257094558,4.75,0.76256524,6.25,,
808,963,on-demand,1658,timing_task2,254,A sofa cover.  You can change the colors to reflect your mood and/or to match with the interior design.,M94MIBXSV5,1658,0.101499419,5.333333333,0.29165114,5,,
809,965,idle,1660,timing_task2,788,"Bike shorts that display a bright yellow line down the side. You could turn these on via wi-fi on your phone, and turn it off when you get to your destination.",D7RB1YZLAJ,1660,0.584860056,5.666666667,1.013768517,6.666666667,11,"make clothing/wearables that enhance people's safety in different situations, activities, and work environments"
810,966,none,1661,timing_task2,104,"There could be impromptu art galleries displayed in public places...kind of like legal, temporary graffiti.",YPVR0W5J5D,1661,0.281160998,4.75,0.304006468,5,,
811,967,on-interval,1662,timing_task2,592,Posters with moving images as in the Harry Potter books and films. Kids could have the same types of photos hanging on their walls as in the films.,0WBTH5BSPO,1662,-0.080367286,4.666666667,0.363298787,5.333333333,,
812,968,none,1664,timing_task2,289,ability to reveal a thought or card or number on your shirt or clothing (more for magicians),KORQRADEAV,1664,-0.218048969,3.75,-1.132646155,2.5,,
813,969,none,1665,timing_task2,561,Walls could be covered with the fabric and images could be displayed for decor.,DTI7W4V7GU,1665,-0.412413928,4.6,0.108439516,5,,
814,971,idle,1667,timing_task2,581,It can replace large billboards for advertising.,IUG38VABCS,1667,-0.220501329,3.75,0.533077592,4.75,,
815,972,on-demand,1668,timing_task2,927,Talking shoes.,3TIJ05Y0TC,1668,-0.500793993,4.6,-1.774605448,1.4,,
816,973,on-demand,1669,timing_task2,68,Use during a wedding while the bride and groom are sharing their first dance. Images of the couple can be displayed on the brides dress.,JCRLUADVRD,1669,-0.148629382,4,-0.298236768,3.6,,
817,974,idle,1670,timing_task2,784,Handbags - Cover the handbags with the fabric. She'll never have to buy a new handbag again. She can choose the design everyday to match her outfit.,JPTTCMJXDO,1670,0.222344567,5.25,0.66914687,5.5,,
818,975,idle,1671,timing_task2,791,Jewlery,JPTTCMJXDO,1671,-1.212014,2.666666667,-1.429143743,1.8,,
819,976,idle,1672,timing_task2,835,Mousepad. Better traction for the mouse.,0EVEO6UQAU,1672,-1.755176795,1.5,-0.575892931,3.5,,
820,977,none,1673,timing_task2,812,create the illusion of snow,6IB1RFEIW5,1673,-0.870253157,3.25,-1.125428333,1.5,,
821,978,on-demand,1674,timing_task2,139,Watching movies or using a tablet on the fabric in your car. Would keep the kids busy.,1RAHK5RD6A,1674,0.178242109,5,0.291323168,4.8,,
822,979,on-interval,1675,timing_task2,765,Wrap around different toys or books for children so they won't get bored.,MZQPXL6G3N,1675,0.274255315,5.5,0.038002987,5.5,,
823,980,none,1676,timing_task2,62,to make canvases in various sizes and sell the in sets to display artwork or family photos.,D3ZT0487VZ,1676,-0.354371091,4.666666667,-0.607722291,3.333333333,,
824,982,none,1683,timing_task2,164,Giant karaoke screens for big karaoke parties in public spaces like parks.,YPVR0W5J5D,1683,-0.616425595,4.25,0.109911335,4.25,,
825,983,on-demand,1684,timing_task2,104,Use in a clothing store to display looks an cool unique fabric.,JCRLUADVRD,1684,0.538845412,5.6,0.165942866,4.6,,
826,984,idle,1686,timing_task2,631,Make it into a car cover that can look like any car you want.,IUG38VABCS,1686,0.522238684,5.8,0.058613588,4.6,,
827,985,idle,1687,timing_task2,472,"if it could receive signals from the air, perhaps video radio could emerge",EZHE2KA84D,1687,0.084979382,4.166666667,-0.357382677,3.333333333,,
828,986,on-interval,1688,timing_task2,749,A canvas bag with interactive pictures.,I2RNV7NAJD,1688,-0.067938943,4,-0.235622392,4,,
829,987,on-demand,1690,timing_task2,181,"Changing the color of your carpet or curtains whenever you wanted to suit the time of year, mood, occasion, etc.",1RAHK5RD6A,1690,0.725740959,6.25,0.049645685,5,,
830,988,idle,1693,timing_task2,888,Cleaning cloths on for glasses. It can give the glasses better clarity.,0EVEO6UQAU,1693,-1.211985411,2.5,0.035784819,5.5,,
831,989,on-demand,1694,timing_task2,131,Use on mannequins in clothing stores to change the prints of pants so customers can see all styles easily.,JCRLUADVRD,1694,0.55402088,5.75,0.839106614,5.666666667,,
832,990,none,1695,timing_task2,197,"This could lend itself to art on dorm room walls, or any walls, for that matter.",YPVR0W5J5D,1695,0.008407449,4.5,0.079617069,4.333333333,,
833,991,none,1697,timing_task2,116,"to sell to school age kids, it can be used to display art, projects and class presentations",D3ZT0487VZ,1697,0.315848749,4.5,0.016827775,3.75,,
